SEXE;AGE;POP;ANNEE
F; 70 ;290558;2015
F; 71 ;287484;2015
F; 72 ;279997;2015
F; 73 ;275608;2015
F; 74 ;271912;2015
F; 75 ;275136;2015
F; 76 ;270875;2015
F; 77 ;162372;2015
F; 78 ;137222;2015
F; 79 ;117791;2015
F; 80 ;106472;2015
F; 81 ;125761;2015
F; 82 ;180387;2015
F; 83 ;168673;2015
F; 84 ;158410;2015
F; 85 ;136328;2015
F; 86 ;127977;2015
F; 87 ;112394;2015
F; 88 ;98068;2015
F; 89 ;81435;2015
F; 90 ;68897;2015
F; 91 ;56089;2015
F; 92 ;44926;2015
F; 93 ;35641;2015
F; 94 ;27529;2015
F; 95 ;20624;2015
F; 96 ;13811;2015
F; 97 ;9041;2015
F; 98 ;5900;2015
F; 99 ;3594;2015
F;100 ou +;6232;2015
M; 0 ;386728;2015
M; 1 ;381136;2015
M; 2 ;379148;2015
M; 3 ;370960;2015
M; 4 ;370303;2015
M; 5 ;388705;2015
M; 6 ;397667;2015
M; 7 ;400939;2015
M; 8 ;402802;2015
M; 9 ;406242;2015
M; 10 ;405306;2015
M; 11 ;410876;2015
M; 12 ;405474;2015
M; 13 ;402518;2015
M; 14 ;396344;2015
M; 15 ;421424;2015
M; 16 ;428791;2015
M; 17 ;428869;2015
M; 18 ;406308;2015
M; 19 ;391540;2015
M; 20 ;392735;2015
M; 21 ;377585;2015
M; 22 ;383658;2015
M; 23 ;408401;2015
M; 24 ;431619;2016
M; 25 ;441067;2016
M; 26 ;442362;2016
M; 27 ;431496;2016
M; 28 ;428898;2016
M; 29 ;425113;2016
M; 30 ;428900;2016
M; 31 ;444104;2016
M; 32 ;446266;2016
M; 33 ;455256;2016
M; 34 ;450178;2016
M; 35 ;436970;2016
M; 36 ;441627;2016
M; 37 ;438622;2016
M; 38 ;441012;2016
M; 39 ;430098;2016
M; 40 ;433192;2016
M; 41 ;430110;2016
M; 42 ;427432;2016
M; 43 ;430676;2016
M; 44 ;424144;2016
M; 45 ;431489;2016
M; 46 ;425584;2016
M; 47 ;443060;2016
M; 48 ;439218;2016
M; 49 ;440186;2016
M; 50 ;433196;2016
M; 51 ;412144;2016
M; 52 ;313876;2016
M; 53 ;310745;2016
M; 54 ;303015;2016
M; 55 ;282344;2016
M; 56 ;255098;2016
M; 57 ;264495;2016
M; 58 ;277834;2016
M; 59 ;273569;2016
M; 60 ;271106;2016
M; 61 ;272421;2016
M; 62 ;266280;2016
M; 63 ;272741;2016
M; 64 ;262703;2016
M; 65 ;268733;2016
M; 66 ;262211;2016
M; 67 ;259940;2016
M; 68 ;244329;2016
M; 69 ;237823;2016
M; 70 ;227678;2016
M; 71 ;221655;2016
M; 72 ;212671;2016
M; 73 ;200664;2016
M; 74 ;193990;2016
M; 75 ;185860;2016
M; 76 ;183534;2016
M; 77 ;176113;2016
M; 78 ;102473;2016
M; 79 ;81582;2016
M; 80 ;67129;2016
M; 81 ;57623;2016
M; 82 ;65127;2016
M; 83 ;87529;2016
M; 84 ;78742;2016
M; 85 ;69062;2016
M; 86 ;55220;2016
M; 87 ;48363;2016
M; 88 ;38872;2016
M; 89 ;31346;2016
M; 90 ;23890;2016
M; 91 ;18629;2016
M; 92 ;14033;2016
M; 93 ;10355;2016
M; 94 ;7178;2016
M; 95 ;5146;2016
M; 96 ;3615;2016
M; 97 ;2239;2016
M; 98 ;1082;2016
M; 99 ;682;2016
M;100 ou +;888;2016
F; 0 ;361651;2016
F; 1 ;362793;2016
F; 2 ;362181;2016
F; 3 ;354647;2016
F; 4 ;354046;2016
F; 5 ;370606;2016
F; 6 ;378757;2016
F; 7 ;381867;2016
F; 8 ;386141;2016
F; 9 ;387927;2016
F; 10 ;387902;2016
F; 11 ;392944;2016
F; 12 ;387441;2016
F; 13 ;385544;2016
F; 14 ;378868;2016
F; 15 ;401943;2016
F; 16 ;408803;2016
F; 17 ;410739;2016
F; 18 ;389841;2016
F; 19 ;378798;2016
F; 20 ;380046;2016
F; 21 ;369425;2016
F; 22 ;379551;2016
F; 23 ;404131;2016
F; 24 ;429136;2016
F; 25 ;440422;2016
F; 26 ;443292;2016
F; 27 ;432526;2016
F; 28 ;432967;2016
F; 29 ;430810;2016
F; 30 ;433455;2016
F; 31 ;448386;2016
F; 32 ;450833;2016
F; 33 ;461851;2016
F; 34 ;457586;2016
F; 35 ;444323;2016
F; 36 ;449916;2016
F; 37 ;446842;2016
F; 38 ;449715;2016
F; 39 ;440169;2016
F; 40 ;442734;2016
F; 41 ;439837;2016
F; 42 ;438523;2016
F; 43 ;439512;2016
F; 44 ;430986;2016
F; 45 ;437029;2016
F; 46 ;430167;2016
F; 47 ;443940;2016
F; 48 ;439552;2016
F; 49 ;437059;2016
F; 50 ;430900;2016
F; 51 ;410750;2016
F; 52 ;312754;2016
F; 53 ;311570;2016
F; 54 ;303050;2016
F; 55 ;282369;2016
F; 56 ;256912;2016
F; 57 ;269784;2016
F; 58 ;289700;2016
F; 59 ;287599;2016
F; 60 ;288276;2016
F; 61 ;292767;2016
F; 62 ;292092;2016
F; 63 ;302733;2016
F; 64 ;296371;2016
F; 65 ;308414;2016
F; 66 ;306943;2016
F; 67 ;309718;2016
F; 68 ;295414;2016
F; 69 ;293953;2016
F; 70 ;287124;2016
F; 71 ;286825;2016
F; 72 ;283268;2016
F; 73 ;275810;2016
F; 74 ;270752;2016
F; 75 ;266127;2016
F; 76 ;268949;2016
F; 77 ;263520;2016
F; 78 ;157887;2016
F; 79 ;132358;2016
F; 80 ;113288;2016
F; 81 ;101707;2016
F; 82 ;119391;2016
F; 83 ;170527;2016
F; 84 ;157859;2016
F; 85 ;146608;2016
F; 86 ;124952;2016
F; 87 ;115913;2016
F; 88 ;100130;2016
F; 89 ;86111;2016
F; 90 ;70279;2016
F; 91 ;58511;2016
F; 92 ;46667;2016
F; 93 ;36566;2016
F; 94 ;28463;2016
F; 95 ;21416;2016
F; 96 ;15708;2016
F; 97 ;10270;2016
F; 98 ;6488;2016
F; 99 ;4086;2016
F;100 ou +;6371;2016
M; 0 ;379052;2016
M; 1 ;377855;2016
M; 2 ;382792;2016
M; 3 ;378851;2016
M; 4 ;372561;2016
M; 5 ;371024;2016
M; 6 ;389693;2016
M; 7 ;397885;2016
M; 8 ;402073;2016
M; 9 ;404263;2016
M; 10 ;406280;2016
M; 11 ;406150;2016
M; 12 ;411559;2016
M; 13 ;406193;2016
M; 14 ;403527;2016
M; 15 ;397402;2016
M; 16 ;422715;2016
M; 17 ;429338;2016
M; 18 ;427701;2016
M; 19 ;403508;2016
M; 20 ;387804;2016
M; 21 ;388671;2016
M; 22 ;374107;2016
M; 23 ;382702;2016
M; 24 ;406289;2016
M; 25 ;429899;2017
M; 26 ;441367;2017
M; 27 ;442294;2017
M; 28 ;431091;2017
M; 29 ;429399;2017
M; 30 ;426304;2017
M; 31 ;429097;2017
M; 32 ;443976;2017
M; 33 ;446088;2017
M; 34 ;454881;2017
M; 35 ;449435;2017
M; 36 ;436078;2017
M; 37 ;440212;2017
M; 38 ;436793;2017
M; 39 ;439711;2017
M; 40 ;428223;2017
M; 41 ;431508;2017
M; 42 ;428285;2017
M; 43 ;425439;2017
M; 44 ;429074;2017
M; 45 ;422179;2017
M; 46 ;429096;2017
M; 47 ;423762;2017
M; 48 ;440397;2017
M; 49 ;436765;2017
M; 50 ;437127;2017
M; 51 ;430422;2017
M; 52 ;409504;2017
M; 53 ;311957;2017
M; 54 ;308476;2017
M; 55 ;300479;2017
M; 56 ;280207;2017
M; 57 ;252768;2017
M; 58 ;262074;2017
M; 59 ;274701;2017
M; 60 ;270150;2017
M; 61 ;267626;2017
M; 62 ;268483;2017
M; 63 ;261769;2017
M; 64 ;268259;2017
M; 65 ;257323;2017
M; 66 ;263217;2017
M; 67 ;256462;2017
M; 68 ;253516;2017
M; 69 ;237856;2017
M; 70 ;231115;2017
M; 71 ;220787;2017
M; 72 ;214248;2017
M; 73 ;205245;2017
M; 74 ;193399;2017
M; 75 ;185537;2017
M; 76 ;177459;2017
M; 77 ;174519;2017
M; 78 ;166350;2017
M; 79 ;96528;2017
M; 80 ;75960;2017
M; 81 ;61984;2017
M; 82 ;52758;2017
M; 83 ;59006;2017
M; 84 ;78801;2017
M; 85 ;69816;2017
M; 86 ;60346;2017
M; 87 ;47780;2017
M; 88 ;40909;2017
M; 89 ;32306;2017
M; 90 ;25656;2017
M; 91 ;19206;2017
M; 92 ;14518;2017
M; 93 ;10804;2017
M; 94 ;7795;2017
M; 95 ;5285;2017
M; 96 ;3688;2017
M; 97 ;2684;2017
M; 98 ;1613;2017
M; 99 ;716;2017
M;100 ou +;958;2017
F; 0 ;366547;2017
F; 1 ;358699;2017
F; 2 ;364074;2017
F; 3 ;361573;2017
F; 4 ;355613;2017
F; 5 ;354576;2017
F; 6 ;371218;2017
F; 7 ;379113;2017
F; 8 ;383047;2017
F; 9 ;387531;2017
F; 10 ;387900;2017
F; 11 ;388569;2017
F; 12 ;393707;2017
F; 13 ;388292;2017
F; 14 ;386575;2017
F; 15 ;380117;2017
F; 16 ;403610;2017
F; 17 ;409474;2017
F; 18 ;410612;2017
F; 19 ;388663;2017
F; 20 ;377307;2017
F; 21 ;379106;2017
F; 22 ;368499;2017
F; 23 ;379088;2017
F; 24 ;404766;2017
F; 25 ;428972;2017
F; 26 ;440844;2017
F; 27 ;443664;2017
F; 28 ;433022;2017
F; 29 ;433535;2017
F; 30 ;432259;2017
F; 31 ;434379;2017
F; 32 ;449551;2017
F; 33 ;451179;2017
F; 34 ;462252;2017
F; 35 ;457775;2017
F; 36 ;444523;2017
F; 37 ;449315;2017
F; 38 ;446517;2017
F; 39 ;449480;2017
F; 40 ;439622;2017
F; 41 ;442328;2017
F; 42 ;439350;2017
F; 43 ;437581;2017
F; 44 ;438927;2017
F; 45 ;430377;2017
F; 46 ;436172;2017
F; 47 ;429334;2017
F; 48 ;442953;2017
F; 49 ;438825;2017
F; 50 ;435574;2017
F; 51 ;429792;2017
F; 52 ;409504;2017
F; 53 ;311950;2017
F; 54 ;310522;2017
F; 55 ;301886;2017
F; 56 ;281784;2017
F; 57 ;256143;2017
F; 58 ;268822;2017
F; 59 ;288650;2017
F; 60 ;286101;2017
F; 61 ;287168;2017
F; 62 ;291257;2017
F; 63 ;290418;2017
F; 64 ;300773;2017
F; 65 ;294176;2017
F; 66 ;305853;2017
F; 67 ;304129;2017
F; 68 ;306907;2017
F; 69 ;292171;2017
F; 70 ;290709;2017
F; 71 ;283445;2017
F; 72 ;282702;2017
F; 73 ;278845;2017
F; 74 ;271176;2017
F; 75 ;264939;2017
F; 76 ;260221;2017
F; 77 ;262188;2017
F; 78 ;255880;2017
F; 79 ;152722;2017
F; 80 ;127267;2017
F; 81 ;108406;2017
F; 82 ;96655;2017
F; 83 ;112694;2017
F; 84 ;159728;2017
F; 85 ;146125;2017
F; 86 ;134355;2017
F; 87 ;113169;2017
F; 88 ;103531;2017
F; 89 ;87912;2017
F; 90 ;74664;2017
F; 91 ;59636;2017
F; 92 ;48664;2017
F; 93 ;38020;2017
F; 94 ;29046;2017
F; 95 ;22212;2017
F; 96 ;16259;2017
F; 97 ;11735;2017
F; 98 ;7450;2017
F; 99 ;4517;2017
F;100 ou +;6796;2017
M; 0 ;370264;2017
M; 1 ;385327;2017
M; 2 ;380111;2017
M; 3 ;385502;2017
M; 4 ;381526;2017
M; 5 ;374544;2017
M; 6 ;373377;2017
M; 7 ;392015;2017
M; 8 ;399926;2017
M; 9 ;405107;2017
M; 10 ;407809;2017
M; 11 ;410403;2017
M; 12 ;409599;2017
M; 13 ;414480;2017
M; 14 ;408163;2017
M; 15 ;403734;2017
M; 16 ;396675;2017
M; 17 ;421677;2017
M; 18 ;426103;2017
M; 19 ;423495;2017
M; 20 ;397710;2017
M; 21 ;383129;2017
M; 22 ;384838;2017
M; 23 ;371326;2017
M; 24 ;380660;2017
M; 25 ;404397;2017
M; 26 ;428696;2018
M; 27 ;440979;2018
M; 28 ;442118;2018
M; 29 ;432755;2018
M; 30 ;431211;2018
M; 31 ;428916;2018
M; 32 ;431182;2018
M; 33 ;445815;2018
M; 34 ;447056;2018
M; 35 ;455521;2018
M; 36 ;450082;2018
M; 37 ;436559;2018
M; 38 ;440584;2018
M; 39 ;437520;2018
M; 40 ;439394;2018
M; 41 ;428061;2018
M; 42 ;431185;2018
M; 43 ;427638;2018
M; 44 ;424668;2018
M; 45 ;428126;2018
M; 46 ;421122;2018
M; 47 ;428400;2018
M; 48 ;422509;2018
M; 49 ;439320;2018
M; 50 ;435339;2018
M; 51 ;435958;2018
M; 52 ;429233;2018
M; 53 ;407991;2018
M; 54 ;310727;2018
M; 55 ;306605;2018
M; 56 ;298620;2018
M; 57 ;278589;2018
M; 58 ;250713;2018
M; 59 ;260092;2018
M; 60 ;272111;2018
M; 61 ;267234;2018
M; 62 ;264585;2018
M; 63 ;265052;2018
M; 64 ;258015;2018
M; 65 ;263880;2018
M; 66 ;253141;2018
M; 67 ;258422;2018
M; 68 ;250997;2018
M; 69 ;247914;2018
M; 70 ;231872;2018
M; 71 ;224555;2018
M; 72 ;214099;2018
M; 73 ;207137;2018
M; 74 ;197753;2018
M; 75 ;185558;2018
M; 76 ;177472;2018
M; 77 ;168753;2018
M; 78 ;165065;2018
M; 79 ;156454;2018
M; 80 ;89777;2018
M; 81 ;70394;2018
M; 82 ;56928;2018
M; 83 ;47950;2018
M; 84 ;52838;2018
M; 85 ;69898;2018
M; 86 ;61200;2018
M; 87 ;51872;2018
M; 88 ;40417;2018
M; 89 ;33978;2018
M; 90 ;26286;2018
M; 91 ;20388;2018
M; 92 ;14956;2018
M; 93 ;11064;2018
M; 94 ;8074;2018
M; 95 ;5697;2018
M; 96 ;3729;2018
M; 97 ;2588;2018
M; 98 ;1844;2018
M; 99 ;1117;2018
M;100 ou +;980;2018
F; 0 ;369731;2018
F; 1 ;367521;2018
F; 2 ;360449;2018
F; 3 ;366290;2018
F; 4 ;363835;2018
F; 5 ;357334;2018
F; 6 ;356466;2018
F; 7 ;373238;2018
F; 8 ;380995;2018
F; 9 ;385271;2018
F; 10 ;390369;2018
F; 11 ;391190;2018
F; 12 ;391417;2018
F; 13 ;396296;2018
F; 14 ;391316;2018
F; 15 ;388340;2018
F; 16 ;382100;2018
F; 17 ;404994;2018
F; 18 ;410098;2018
F; 19 ;410978;2018
F; 20 ;387896;2018
F; 21 ;376834;2018
F; 22 ;378941;2018
F; 23 ;368923;2018
F; 24 ;379572;2018
F; 25 ;404884;2018
F; 26 ;429713;2018
F; 27 ;442074;2018
F; 28 ;444905;2018
F; 29 ;435310;2018
F; 30 ;435701;2018
F; 31 ;434784;2018
F; 32 ;436514;2018
F; 33 ;451513;2018
F; 34 ;452853;2018
F; 35 ;463554;2018
F; 36 ;459461;2018
F; 37 ;445933;2018
F; 38 ;450235;2018
F; 39 ;447767;2018
F; 40 ;450428;2018
F; 41 ;440562;2018
F; 42 ;442800;2018
F; 43 ;440006;2018
F; 44 ;438169;2018
F; 45 ;439077;2018
F; 46 ;430864;2018
F; 47 ;436851;2018
F; 48 ;429380;2018
F; 49 ;443391;2018
F; 50 ;439137;2018
F; 51 ;435969;2018
F; 52 ;430230;2018
F; 53 ;410012;2018
F; 54 ;312256;2018
F; 55 ;310487;2018
F; 56 ;301950;2018
F; 57 ;282078;2018
F; 58 ;256002;2018
F; 59 ;268868;2018
F; 60 ;288357;2018
F; 61 ;285774;2018
F; 62 ;286650;2018
F; 63 ;290894;2018
F; 64 ;289951;2018
F; 65 ;299811;2018
F; 66 ;293233;2018
F; 67 ;304691;2018
F; 68 ;302401;2018
F; 69 ;305022;2018
F; 70 ;289768;2018
F; 71 ;288258;2018
F; 72 ;280583;2018
F; 73 ;279187;2018
F; 74 ;274817;2018
F; 75 ;266528;2018
F; 76 ;259840;2018
F; 77 ;254318;2018
F; 78 ;255083;2018
F; 79 ;247921;2018
F; 80 ;146895;2018
F; 81 ;121960;2018
F; 82 ;103367;2018
F; 83 ;91272;2018
F; 84 ;105376;2018
F; 85 ;148374;2018
F; 86 ;133930;2018
F; 87 ;121650;2018
F; 88 ;100939;2018
F; 89 ;91045;2018
F; 90 ;75784;2018
F; 91 ;63284;2018
F; 92 ;49356;2018
F; 93 ;39540;2018
F; 94 ;30142;2018
F; 95 ;22455;2018
F; 96 ;16894;2018
F; 97 ;11974;2018
F; 98 ;8466;2018
F; 99 ;5267;2018
F;100 ou +;7181;2018
